0,0.000317
1000000,0.000675
2000000,0.000970
3000000,0.001225
4000000,0.001497
5000000,0.001715
6000000,0.002064
7000000,0.002311
8000000,0.002648
9000000,0.002913
10000000,0.003186
11000000,0.003471
12000000,0.003692
13000000,0.003911
14000000,0.004129
15000000,0.004352
16000000,0.004572
17000000,0.004886
18000000,0.005104
19000000,0.005379
20000000,0.005602
21000000,0.005909
22000000,0.006132
23000000,0.006350
24000000,0.006604
25000000,0.006863
26000000,0.007170
27000000,0.007566
28000000,0.007817
29000000,0.008084
30000000,0.008308
31000000,0.008527
32000000,0.008743
33000000,0.009000
34000000,0.009257
35000000,0.009502
36000000,0.009818
37000000,0.010078
38000000,0.010317
39000000,0.010541
40000000,0.010767
41000000,0.010990
42000000,0.011208
43000000,0.011518
44000000,0.011822
45000000,0.012107
46000000,0.012384
47000000,0.012624
48000000,0.012957
49000000,0.013297
50000000,0.013584
51000000,0.013918
52000000,0.014242
53000000,0.014509
54000000,0.014851
55000000,0.015085
56000000,0.015316
57000000,0.015578
58000000,0.015909
59000000,0.016209
60000000,0.016448
61000000,0.016688
62000000,0.016928
63000000,0.017174
64000000,0.017390
65000000,0.017673
66000000,0.017993
67000000,0.018270
68000000,0.018554
69000000,0.018816
70000000,0.019096
71000000,0.019314
72000000,0.019530
73000000,0.019840
74000000,0.020133
75000000,0.020378
76000000,0.020647
77000000,0.020945
78000000,0.021216
79000000,0.021475
80000000,0.021785
81000000,0.022006
82000000,0.022257
83000000,0.022547
84000000,0.022876
85000000,0.023115
86000000,0.023366
87000000,0.023628
88000000,0.023855
89000000,0.024073
90000000,0.024359
91000000,0.024613
92000000,0.024896
93000000,0.025157
94000000,0.025377
95000000,0.025662
96000000,0.025902
97000000,0.026121
98000000,0.026336
99000000,0.026612
100000000,0.02689
