0,0.000260
1000000,0.000524
2000000,0.000777
3000000,0.001036
4000000,0.001318
5000000,0.001578
6000000,0.001838
7000000,0.002096
8000000,0.002382
9000000,0.002645
10000000,0.002906
11000000,0.003168
12000000,0.003430
13000000,0.003696
14000000,0.003962
15000000,0.004281
16000000,0.004572
17000000,0.004832
18000000,0.005091
19000000,0.005350
20000000,0.005610
21000000,0.005872
22000000,0.006157
23000000,0.006416
24000000,0.006702
25000000,0.006998
26000000,0.007267
27000000,0.007548
28000000,0.007823
29000000,0.008082
30000000,0.008340
31000000,0.008600
32000000,0.008884
33000000,0.009191
34000000,0.009491
35000000,0.009770
36000000,0.010030
37000000,0.010289
38000000,0.010548
39000000,0.010806
40000000,0.011116
41000000,0.011413
42000000,0.011684
43000000,0.011960
44000000,0.012219
45000000,0.012477
46000000,0.012745
47000000,0.013006
48000000,0.013267
49000000,0.013556
50000000,0.013823
51000000,0.014085
52000000,0.014352
53000000,0.014613
54000000,0.014887
55000000,0.015148
56000000,0.015416
57000000,0.015683
58000000,0.015973
59000000,0.016246
60000000,0.016506
61000000,0.016764
62000000,0.017024
63000000,0.017283
64000000,0.017554
65000000,0.017828
66000000,0.018109
67000000,0.018379
68000000,0.018643
69000000,0.018902
70000000,0.019161
71000000,0.019420
72000000,0.019696
73000000,0.019977
74000000,0.020246
75000000,0.020512
76000000,0.020773
77000000,0.021053
78000000,0.021313
79000000,0.021573
80000000,0.021844
81000000,0.022141
82000000,0.022419
83000000,0.022693
84000000,0.022957
85000000,0.023362
86000000,0.023619
87000000,0.023890
88000000,0.024169
89000000,0.024429
90000000,0.024713
91000000,0.024991
92000000,0.025259
93000000,0.025520
94000000,0.025779
95000000,0.026052
96000000,0.026367
97000000,0.026645
98000000,0.026920
99000000,0.027178
100000000,0.027438
